id,filename,item,itemtext,type,relevance,count,year,sentiment,anger,fear,joy,sadness,disgust
63518,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Concepts,"United Nations",NULL,0.985546,0,2010,0,0,0,0,0,0
63519,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Concepts,"Nuclear weapon",NULL,0.910837,0,2010,0,0,0,0,0,0
63520,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Concepts,"Nuclear proliferation",NULL,0.496032,0,2010,0,0,0,0,0,0
63521,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Concepts,"International Atomic Energy Agency",NULL,0.487705,0,2010,0,0,0,0,0,0
63522,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Concepts,"Human rights",NULL,0.457633,0,2010,0,0,0,0,0,0
63523,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Concepts,"Palestinian people",NULL,0.443743,0,2010,0,0,0,0,0,0
63524,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Concepts,Iran,NULL,0.443646,0,2010,0,0,0,0,0,0
63525,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Concepts,"Nuclear Non-Proliferation Treaty",NULL,0.442421,0,2010,0,0,0,0,0,0
63526,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Concepts,Jordan,NULL,0.397007,0,2010,0,0,0,0,0,0
63527,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Concepts,"World War II",NULL,0.381878,0,2010,0,0,0,0,0,0
63528,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Concepts,"Palestinian refugee",NULL,0.343803,0,2010,0,0,0,0,0,0
63529,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Concepts,"Nuclear disarmament",NULL,0.329236,0,2010,0,0,0,0,0,0
63530,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Concepts,Qur'an,NULL,0.327479,0,2010,0,0,0,0,0,0
63531,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Concepts,"Cold War",NULL,0.314197,0,2010,0,0,0,0,0,0
63532,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Concepts,"League of Nations",NULL,0.306844,0,2010,0,0,0,0,0,0
63533,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Concepts,"Universal Declaration of Human Rights",NULL,0.305836,0,2010,0,0,0,0,0,0
63534,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Concepts,"United Nations General Assembly",NULL,0.304891,0,2010,0,0,0,0,0,0
63535,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Concepts,"Atomic bombings of Hiroshima and Nagasaki",NULL,0.301929,0,2010,0,0,0,0,0,0
63536,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Concepts,"Arab citizens of Israel",NULL,0.289539,0,2010,0,0,0,0,0,0
63537,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Concepts,"United Nations Security Council",NULL,0.28606,0,2010,0,0,0,0,0,0
63538,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Categories,"/society/unrest and war",NULL,0.543779,0,2010,0,0,0,0,0,0
63539,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Categories,"/law, govt and politics/legal issues/human rights",NULL,0.541723,0,2010,0,0,0,0,0,0
63540,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Categories,"/religion and spirituality/islam",NULL,0.404127,0,2010,0,0,0,0,0,0
63541,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Entities,Iran,Location,0.735005,0,2010,-0.53241,0.091485,0.093288,0.553206,0.149192,0.099643
63542,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Entities,"United Nations",Organization,0.696816,0,2010,-0.667855,0.193083,0.031964,0.200169,0.577666,0.073403
63543,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Entities,"General Assembly",Organization,0.622055,0,2010,0.1953,0.088812,0.091927,0.17744,0.12173,0.075481
63544,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Entities,"Security Council",Organization,0.526071,0,2010,-0.457786,0.234363,0.268042,0.07453,0.094596,0.458297
63545,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Entities,IAEA,Organization,0.523912,0,2010,-0.396498,0.154053,0.353082,0.061605,0.165493,0.305293
63546,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Entities,Palestine,Location,0.398926,0,2010,-0.231228,0.185033,0.049548,0.228577,0.22524,0.420052
63547,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Entities,"United States",Location,0.392914,0,2010,0,0.058408,0.062843,0.129867,0.247242,0.226566
63548,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Entities,Afghanistan,Location,0.389431,0,2010,-0.453326,0.081422,0.225309,0.071954,0.234189,0.050759
63549,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Entities,Africa,Location,0.389034,0,2010,0,0.136054,0.101357,0.179573,0.362329,0.268865
63550,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Entities,"Latin America",Location,0.382119,0,2010,0,0.200604,0.082069,0.116901,0.220748,0.209517
63551,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Entities,Iraq,Location,0.380513,0,2010,0.0132077,0.046213,0.176357,0.120949,0.193284,0.034904
63552,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Entities,"Hazrat Abraham",Person,0.375067,0,2010,0.496695,0.091797,0.08519,0.191139,0.141719,0.078108
63553,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Entities,"Mr. Ali Abdussalam Treki",Person,0.371662,0,2010,0,0.092391,0.009636,0.487766,0.021174,0.043561
63554,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Entities,NPT,Organization,0.371111,0,2010,-0.484635,0.101894,0.10073,0.163159,0.162696,0.097613
63555,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Entities,"Hazrat Moses",Person,0.36901,0,2010,0.629357,0.145428,0.013964,0.255845,0.431908,0.029651
63556,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Entities,"Mr. Joseph Deiss",Person,0.369009,0,2010,0.510756,0.121956,0.078106,0.190779,0.116182,0.058035
63557,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Entities,"League of Nations",Organization,0.368482,0,2010,0,0.265144,0.216508,0.106365,0.306209,0.136012
63558,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Entities,"Islamic Republic of Iran",Organization,0.365825,0,2010,0,0.105682,0.120462,0.166818,0.051678,0.158532
63559,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Keyword,world,NULL,0.919414,0,2010,0.190835,0.162083,0.094423,0.55454,0.553791,0.102408
63560,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Keyword,"General Assembly",NULL,0.873194,0,2010,0.0231895,0.088812,0.091927,0.17744,0.12173,0.075481
63561,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Keyword,"United Nations",NULL,0.867121,0,2010,-0.667855,0.193083,0.031964,0.200169,0.577666,0.073403
63562,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Keyword,people,NULL,0.839216,0,2010,0.0218402,0.181087,0.085604,0.55576,0.514226,0.497874
63563,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Keyword,"world order",NULL,0.814503,0,2010,-0.583938,0.222841,0.064518,0.147522,0.437844,0.052093
63564,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Keyword,"Security Council",NULL,0.805822,0,2010,-0.457786,0.234363,0.268042,0.07453,0.094596,0.458297
63565,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Keyword,"nuclear energy",NULL,0.764176,0,2010,0.621869,0.251813,0.296053,0.448766,0.06575,0.036438
63566,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Keyword,justice,NULL,0.751323,0,2010,0.73516,0.112237,0.042053,0.605731,0.456457,0.103824
63567,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Keyword,"Zionist regime",NULL,0.751228,0,2010,-0.739859,0.205912,0.330651,0.043636,0.181315,0.212365
63568,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Keyword,"Jesus Christ",NULL,0.743046,0,2010,0,0.34417,0.00813,0.578728,0.047261,0.015102
63569,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Keyword,"United States",NULL,0.741846,0,2010,0,0.058659,0.068195,0.149255,0.194309,0.240191
63570,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Keyword,"nuclear bomb",NULL,0.735307,0,2010,-0.0761984,0.283533,0.589407,0.017402,0.235268,0.270981
63571,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Keyword,"global management",NULL,0.732815,0,2010,0.580671,0.226122,0.061209,0.272738,0.160381,0.136381
63572,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Keyword,"Latin America",NULL,0.729911,0,2010,0,0.200604,0.082069,0.116901,0.220748,0.209517
63573,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Keyword,"terrorist group",NULL,0.722659,0,2010,-0.574013,0.34935,0.255769,0.045927,0.535656,0.122851
63574,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Keyword,"world management structures",NULL,0.719857,0,2010,0,0.250234,0.015861,0.58609,0.083082,0.026591
63575,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Keyword,"veto privilege",NULL,0.717315,0,2010,-0.605188,0.051318,0.037257,0.43027,0.089315,0.030892
63576,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Keyword,"Iranian nation",NULL,0.71629,0,2010,-0.566812,0.380398,0.061125,0.051344,0.333465,0.17111
63577,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Keyword,"United Nations ineptitude",NULL,0.713706,0,2010,-0.750727,0.186362,0.05209,0.086491,0.297212,0.098758
63578,"/home/jdellaria/Desktop/UNGA Speeches/2010/IRN_65_2010.txt.nlu.json",Keyword,"United States Government",NULL,0.706186,0,2010,0,0.068043,0.106444,0.161545,0.134616,0.137412
63579,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Concepts,"United Nations",NULL,0.959837,0,2010,0,0,0,0,0,0
63580,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Concepts,"Millennium Development Goals",NULL,0.673658,0,2010,0,0,0,0,0,0
63581,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Concepts,"International relations",NULL,0.665603,0,2010,0,0,0,0,0,0
63582,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Concepts,"United States",NULL,0.587103,0,2010,0,0,0,0,0,0
63583,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Concepts,"United Nations General Assembly",NULL,0.519092,0,2010,0,0,0,0,0,0
63584,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Concepts,ASEAN,NULL,0.516929,0,2010,0,0,0,0,0,0
63585,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Concepts,Vietnam,NULL,0.497126,0,2010,0,0,0,0,0,0
63586,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Concepts,"Cold War",NULL,0.496062,0,2010,0,0,0,0,0,0
63587,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Concepts,"Southeast Asia",NULL,0.488358,0,2010,0,0,0,0,0,0
63588,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Concepts,"World War II",NULL,0.479121,0,2010,0,0,0,0,0,0
63589,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Concepts,"United Nations Security Council",NULL,0.463384,0,2010,0,0,0,0,0,0
63590,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Concepts,"Development aid",NULL,0.462747,0,2010,0,0,0,0,0,0
63591,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Concepts,"Nuclear weapon",NULL,0.447308,0,2010,0,0,0,0,0,0
63592,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Concepts,"Republic of China",NULL,0.447224,0,2010,0,0,0,0,0,0
63593,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Concepts,"United Nations Charter",NULL,0.434867,0,2010,0,0,0,0,0,0
63594,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Concepts,"International development",NULL,0.42062,0,2010,0,0,0,0,0,0
63595,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Concepts,Cambodia,NULL,0.419413,0,2010,0,0,0,0,0,0
63596,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Concepts,"Human rights",NULL,0.411236,0,2010,0,0,0,0,0,0
63597,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Concepts,Sovereignty,NULL,0.405026,0,2010,0,0,0,0,0,0
63598,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Concepts,"Korean War",NULL,0.392976,0,2010,0,0,0,0,0,0
63599,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Categories,"/law, govt and politics/legal issues/human rights",NULL,0.555519,0,2010,0,0,0,0,0,0
63600,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Categories,"/society/unrest and war",NULL,0.521987,0,2010,0,0,0,0,0,0
63601,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Categories,"/law, govt and politics/espionage and intelligence/terrorism",NULL,0.308783,0,2010,0,0,0,0,0,0
63602,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Entities,"United Nations",Organization,0.895291,0,2010,0.318981,0.111166,0.032631,0.485451,0.162552,0.097464
63603,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Entities,"Viet Nam",GeographicFeature,0.600535,0,2010,0.642062,0.10673,0.109425,0.589105,0.137556,0.074789
63604,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Entities,"United Nations",Organization,0.512907,0,2010,0,0.111166,0.032631,0.485451,0.162552,0.097464
63605,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Entities,"Viet Nam",Person,0.469521,0,2010,0.47011,0.10673,0.109425,0.589105,0.137556,0.074789
63606,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Entities,"United Nations",Location,0.314473,0,2010,0,0.111166,0.032631,0.485451,0.162552,0.097464
63607,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Entities,"United Nations agency",Organization,0.279035,0,2010,0,0.117454,0.031212,0.119951,0.230265,0.090179
63608,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Entities,"Viet Nam",Facility,0.277466,0,2010,0.592894,0.10673,0.109425,0.589105,0.137556,0.074789
63609,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Entities,"Viet Nam",Organization,0.274301,0,2010,0,0.10673,0.109425,0.589105,0.137556,0.074789
63610,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Entities,"Mr. President",Person,0.256538,0,2010,0,0.236324,0.043655,0.198344,0.098355,0.113186
63611,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Entities,"General Assembly",Organization,0.225926,0,2010,0.593577,0.122137,0.098605,0.475887,0.139625,0.031136
63612,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Entities,"Southeast Asian Nations",Organization,0.214017,0,2010,0,0.233388,0.009963,0.215861,0.330624,0.034551
63613,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Entities,ASEAN,Organization,0.190903,0,2010,0.450273,0.090096,0.084624,0.18486,0.481782,0.429102
63614,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Entities,"United States",Location,0.178345,0,2010,0,0.265822,0.055806,0.064337,0.104823,0.043524
63615,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Entities,Hanoi,Location,0.163027,0,2010,0,0.040085,0.086516,0.152991,0.553554,0.040444
63616,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Entities,"Mr. Ali Abdussalam Treki",Person,0.16073,0,2010,0,0.116184,0.056798,0.271342,0.297114,0.020759
63617,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Entities,President,JobTitle,0.153936,0,2010,0,0.211585,0.15615,0.218531,0.196506,0.044247
63618,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Entities,"Vietnamese Delegation",Organization,0.148197,0,2010,0,0.091797,0.08519,0.186736,0.165816,0.078108
63619,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Entities,"Security Council",Organization,0.146399,0,2010,0.608554,0.089243,0.137058,0.101082,0.080643,0.208808
63620,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Keyword,"United Nations",NULL,0.977696,0,2010,0.189267,0.111336,0.032592,0.483777,0.164382,0.097267
63621,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Keyword,"Viet Nam",NULL,0.828424,0,2010,0.598387,0.108035,0.111751,0.592724,0.137287,0.074475
63622,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Keyword,"Mr. President",NULL,0.545745,0,2010,0,0.236324,0.043655,0.198344,0.098355,0.113186
63623,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Keyword,"new Viet Nam",NULL,0.508465,0,2010,0.522087,0.02309,0.10305,0.804706,0.058237,0.015726
63624,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Keyword,"Viet Nam address",NULL,0.503763,0,2010,0.779964,0.003998,0.005125,0.08368,0.015702,0.020965
63625,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Keyword,"General Assembly",NULL,0.493042,0,2010,0.593577,0.122137,0.098605,0.475887,0.139625,0.031136
63626,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Keyword,development,NULL,0.489979,0,2010,-0.0928031,0.045976,0.031704,0.196914,0.45269,0.029409
63627,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Keyword,"United Nations development",NULL,0.48979,0,2010,0,0.083608,0.017454,0.130791,0.115992,0.05801
63628,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Keyword,"Viet Nam-Africa International",NULL,0.484434,0,2010,0,0.035431,0.063046,0.200766,0.581187,0.083609
63629,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Keyword,"new world war",NULL,0.484394,0,2010,-0.403794,0.18006,0.21019,0.33423,0.272184,0.13539
63630,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Keyword,"United Nations reforms",NULL,0.482346,0,2010,0,0.125256,0.034417,0.175075,0.160351,0.101904
63631,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Keyword,"United Nations agency",NULL,0.479862,0,2010,0,0.117454,0.031212,0.119951,0.230265,0.090179
63632,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Keyword,"United Nations Member",NULL,0.477726,0,2010,0,0.113792,0.049336,0.155069,0.397933,0.172324
63633,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Keyword,"Nations human rights",NULL,0.46427,0,2010,0,0.055169,0.032778,0.107203,0.15875,0.283412
63634,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Keyword,"Southeast Asian Nations",NULL,0.4618,0,2010,0,0.233388,0.009963,0.215861,0.330624,0.034551
63635,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Keyword,"upcoming ASEAN-United Nations",NULL,0.460313,0,2010,0.807783,0.019051,0.011173,0.53997,0.035628,0.027951
63636,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Keyword,cooperation,NULL,0.455311,0,2010,-0.40992,0.120296,0.134865,0.506565,0.171162,0.10803
63637,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Keyword,"international community",NULL,0.452122,0,2010,0,0.155876,0.007875,0.370665,0.224158,0.020721
63638,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Keyword,"Nations cooperation",NULL,0.451111,0,2010,-0.556024,0.095647,0.010881,0.60948,0.121681,0.069447
63639,"/home/jdellaria/Desktop/UNGA Speeches/2010/VNM_65_2010.txt.nlu.json",Keyword,"international integration process",NULL,0.449913,0,2010,0.873576,0.087446,0.053469,0.221566,0.051792,0.005466
63640,"/home/jdellaria/Desktop/UNGA Speeches/2010/KIR_65_2010.txt.nlu.json",Concepts,Australia,NULL,0.983602,0,2010,0,0,0,0,0,0
63641,"/home/jdellaria/Desktop/UNGA Speeches/2010/KIR_65_2010.txt.nlu.json",Concepts,"United Nations",NULL,0.970858,0,2010,0,0,0,0,0,0
63642,"/home/jdellaria/Desktop/UNGA Speeches/2010/KIR_65_2010.txt.nlu.json",Concepts,"Pacific Ocean",NULL,0.969707,0,2010,0,0,0,0,0,0
63643,"/home/jdellaria/Desktop/UNGA Speeches/2010/KIR_65_2010.txt.nlu.json",Concepts,Ecosystem,NULL,0.883618,0,2010,0,0,0,0,0,0
63644,"/home/jdellaria/Desktop/UNGA Speeches/2010/KIR_65_2010.txt.nlu.json",Concepts,Sustainability,NULL,0.73461,0,2010,0,0,0,0,0,0
63645,"/home/jdellaria/Desktop/UNGA Speeches/2010/KIR_65_2010.txt.nlu.json",Concepts,"Greenhouse gas",NULL,0.715162,0,2010,0,0,0,0,0,0
63646,"/home/jdellaria/Desktop/UNGA Speeches/2010/KIR_65_2010.txt.nlu.json",Concepts,Biodiversity,NULL,0.706205,0,2010,0,0,0,0,0,0
63647,"/home/jdellaria/Desktop/UNGA Speeches/2010/KIR_65_2010.txt.nlu.json",Concepts,Oceania,NULL,0.686103,0,2010,0,0,0,0,0,0
63648,"/home/jdellaria/Desktop/UNGA Speeches/2010/KIR_65_2010.txt.nlu.json",Concepts,"Millennium Development Goals",NULL,0.628227,0,2010,0,0,0,0,0,0
63649,"/home/jdellaria/Desktop/UNGA Speeches/2010/KIR_65_2010.txt.nlu.json",Concepts,"Pacific Islands Forum",NULL,0.615223,0,2010,0,0,0,0,0,0
63650,"/home/jdellaria/Desktop/UNGA Speeches/2010/KIR_65_2010.txt.nlu.json",Concepts,"Climate change",NULL,0.589804,0,2010,0,0,0,0,0,0
63651,"/home/jdellaria/Desktop/UNGA Speeches/2010/KIR_65_2010.txt.nlu.json",Concepts,"New Zealand",NULL,0.583934,0,2010,0,0,0,0,0,0
63652,"/home/jdellaria/Desktop/UNGA Speeches/2010/KIR_65_2010.txt.nlu.json",Concepts,"World Heritage Site",NULL,0.558216,0,2010,0,0,0,0,0,0
63653,"/home/jdellaria/Desktop/UNGA Speeches/2010/KIR_65_2010.txt.nlu.json",Concepts,Climate,NULL,0.538523,0,2010,0,0,0,0,0,0
63654,"/home/jdellaria/Desktop/UNGA Speeches/2010/KIR_65_2010.txt.nlu.json",Concepts,"World Health Organization",NULL,0.537009,0,2010,0,0,0,0,0,0
63655,"/home/jdellaria/Desktop/UNGA Speeches/2010/KIR_65_2010.txt.nlu.json",Concepts,Sovereignty,NULL,0.528256,0,2010,0,0,0,0,0,0
63656,"/home/jdellaria/Desktop/UNGA Speeches/2010/KIR_65_2010.txt.nlu.json",Concepts,"Pacific Rim",NULL,0.525939,0,2010,0,0,0,0,0,0
63657,"/home/jdellaria/Desktop/UNGA Speeches/2010/KIR_65_2010.txt.nlu.json",Concepts,Nation,NULL,0.525431,0,2010,0,0,0,0,0,0
63658,"/home/jdellaria/Desktop/UNGA Speeches/2010/KIR_65_2010.txt.nlu.json",Concepts,"Sustainable development",NULL,0.525406,0,2010,0,0,0,0,0,0
